5.749095840867991;18.994008225328844;6636
5.92234774704577;25.162021292563956;7701
7.084067143643348;42.39928924937898;7268
8.439178283198867;61.813698179979895;6815
5.845306016597492;20.61709895964211;7712
6.96186747861392;53.28088328696182;6897
7.938609772883683;55.40289371677886;7265
8.742877094972066;68.63271919707226;7160
5.876394173992921;23.402567363767808;7621
6.139372325249634;24.613330466291;7010
7.583841247342356;55.62775133288734;7055
8.94390919889135;66.11921349122059;7577
8.221044992743144;72.93400326260347;6890
5.863667535317571;28.792659194798684;7291
7.837920489296573;63.02947522459859;7194
8.977707916547637;69.87230562169401;6998
5.013877978528421;9.997450430048497;7638
6.028384565075251;30.245792850520232;7645
10.51641526175691;118.10304361868296;6762
7.9201118140356686;61.07175113523231;6797
4.630144453529575;2.7362971305545445;7338
5.732117631950774;23.54626218600801;7787
9.105723023154196;78.95765293987562;6867
9.035197896889063;87.35152166328437;6847
5.47620995228354;22.30400854058771;7335
6.48196500672957;31.242843358581602;7430
8.632752065032188;65.7781718507924;7627
6.5418533034714255;29.86385074370024;7144
6.720974547434381;37.279335396439734;7347
6.819349434594393;52.77020918296299;7163
9.387170675830466;87.90592732243607;6984
7.453951937769172;46.714432490604054;7199
5.708137188971017;19.228498479966;7435
5.478209191759082;18.75200165323573;7572
10.883545770567817;111.63818206570033;6904
8.471073263044012;81.25555085552278;7398
5.086634627873739;11.818552182801005;7699
6.48070987654323;34.73197511015982;7776
9.860990443092959;82.57937014125643;6906
7.030112419700144;46.98597573357787;7472
6.538124917119783;46.3796139371823;7541
7.647697231111788;57.82048001519295;7187
8.437153024911016;63.392155902690725;7025
5.652229790515381;20.406546762611693;7781
6.802257687816286;37.407298302132695;7707
6.3634615384615305;35.20330639036368;7800
10.016746411483279;94.49613049641161;7106
6.607669231772569;33.88310318930352;7667
6.244140360384755;30.356376567829553;7381
6.4069515823640595;37.6935591354898;7394
8.459714325336279;68.89168474501263;7211
8.222016651248836;70.51348295346325;7567
6.124299813283544;35.09058991250282;7498
7.158712386284089;49.60806553106855;7145
8.340588235294145;62.95796406046504;6800
6.351082802547744;35.78575815978385;7850
5.837341225798554;28.457628647856584;8109
9.69273570324577;97.85363403587131;6470
8.294714073272916;68.29955696596659;7397
5.602684017893532;21.588458087912603;7377

